CustomerID,CustomerName,Email,City,Country,CustomerSegment,RegistrationDate
321,Ronald Williams,tiffany18@example.net,Enugu,Nigeria,High Value,2025-05-28
322,Christopher Love,catherinemurphy@example.org,Ibadan,Nigeria,Discount Sensitive,2023-12-29
323,Henry Gonzales,judithsanders@example.com,Owerri,Nigeria,Regular,2024-03-27
324,Joseph Crawford,billy17@example.com,Ado-Ekiti,Nigeria,New,2022-02-06
325,Kelli Pacheco,amiller@example.com,Osogbo,Nigeria,High Value,2022-02-14
326,Timothy Weiss,charleneanderson@example.com,Port Harcourt,Nigeria,Regular,2025-01-27
327,Raymond Lane,cory68@example.net,Port Harcourt,Nigeria,Occasional,2025-11-04
328,Ashley Nixon,agoodman@example.org,Lagos,Nigeria,Regular,2023-03-26
329,Shane Fuller,katherinereed@example.org,Ibadan,Nigeria,New,2024-05-30
330,Jacob Patel,richardbates@example.net,Akure,Nigeria,Regular,2022-02-15
331,Carl Gibbs,lucashorn@example.com,Abeokuta,Nigeria,Discount Sensitive,2022-06-13
332,Jeffrey Collier,zlawson@example.com,Kaduna,Nigeria,Regular,2024-08-05
333,Lori Montgomery,dmeyer@example.com,Enugu,Nigeria,Discount Sensitive,2022-12-18
334,Jeffery Dunn,lgray@example.org,Sokoto,Nigeria,Regular,2024-06-03
335,Cody White,amberclark@example.com,Ilorin,Nigeria,Discount Sensitive,2024-11-16
336,Jeremy Lara,jonathanmontgomery@example.com,Sokoto,Nigeria,High Value,2022-07-04
337,Jose Carter,grace15@example.net,Osogbo,Nigeria,New,2024-09-20
338,April Morales,wjackson@example.net,Enugu,Nigeria,Discount Sensitive,2022-09-22
339,Trevor Lozano,bautistadavid@example.org,Port Harcourt,Nigeria,Discount Sensitive,2023-09-25
340,Eric Brown,kenthopkins@example.org,Osogbo,Nigeria,Occasional,2024-12-22
341,David Kelly,sryan@example.org,Owerri,Nigeria,High Value,2023-11-13
342,Raven Villanueva,mendezshannon@example.org,Benin City,Nigeria,Occasional,2022-08-09
343,Christopher Caldwell,harrisjoseph@example.net,Owerri,Nigeria,New,2024-12-21
344,Lonnie Pennington,amandamoran@example.org,Abeokuta,Nigeria,Occasional,2022-01-10
345,Seth Lee,joseph67@example.net,Ado-Ekiti,Nigeria,Regular,2025-12-09
346,Eugene Jones,catherine63@example.com,Benin City,Nigeria,New,2025-12-31
347,Derek Watts,bradleyknight@example.net,Osogbo,Nigeria,New,2025-06-17
348,Jason Serrano,rachelsanchez@example.com,Ado-Ekiti,Nigeria,Discount Sensitive,2023-02-28
349,Derek Snyder,caleb94@example.com,Kano,Nigeria,Regular,2022-03-02
350,Kimberly Walker,kingchelsea@example.org,Kano,Nigeria,High Value,2025-07-25
351,Charles Zavala,hopkinstamara@example.com,Abeokuta,Nigeria,Occasional,2024-10-25
352,Christopher Ferguson,harrisonamber@example.com,Lagos,Nigeria,New,2023-08-28
353,William Reyes,jwashington@example.com,Benin City,Nigeria,High Value,2022-12-05
354,Alyssa Casey,mary70@example.org,Jos,Nigeria,Occasional,2025-11-07
355,Bonnie Ross,sharon95@example.net,Osogbo,Nigeria,Regular,2023-08-06
356,James Myers,rjordan@example.com,Osogbo,Nigeria,Discount Sensitive,2023-09-21
357,Russell Herring,carol27@example.net,Kano,Nigeria,Occasional,2025-03-07
358,Derek Espinoza,christinemueller@example.org,Onitsha,Nigeria,Regular,2024-12-30
359,Sara Johnson,kleinsarah@example.com,Abuja,Nigeria,Regular,2023-08-07
360,Kaitlyn Rodriguez,simmonssteven@example.net,Calabar,Nigeria,New,2025-11-11
361,Gregory Benitez,wwaller@example.com,Sokoto,Nigeria,Regular,2023-11-12
362,Claudia Blackburn,patrick09@example.net,Onitsha,Nigeria,Regular,2023-02-17
363,Michael Brown,robinhart@example.org,Port Harcourt,Nigeria,New,2022-10-13
364,Michelle Warren,cameron13@example.net,Onitsha,Nigeria,Regular,2022-02-13
365,Claudia Martin,christinecarroll@example.net,Ibadan,Nigeria,Regular,2022-04-26
366,Fred Thomas,kellyrobert@example.com,Abeokuta,Nigeria,Regular,2023-10-18
367,Lori Warner,jenniferbauer@example.net,Ilorin,Nigeria,Discount Sensitive,2025-12-02
368,Todd Mccullough,zachary03@example.net,Enugu,Nigeria,High Value,2025-01-17
369,Jill Powell,desiree76@example.net,Lagos,Nigeria,Occasional,2022-09-22
370,Xavier Cruz,jamie30@example.com,Warri,Nigeria,Discount Sensitive,2024-04-04
371,Logan Williams,elizabeth29@example.org,Enugu,Nigeria,High Value,2023-08-06
372,John George,laurenward@example.net,Uyo,Nigeria,New,2025-05-05
373,Donald Collins,hfriedman@example.org,Jos,Nigeria,New,2023-01-07
374,Donald Cole,douglas21@example.com,Kaduna,Nigeria,Occasional,2023-01-25
375,Brian Morrison,brandonclay@example.net,Onitsha,Nigeria,New,2024-10-03
376,Christine Lynch,michaelnelson@example.net,Abuja,Nigeria,Regular,2022-04-10
377,Jamie Newton,shane85@example.com,Calabar,Nigeria,Occasional,2023-02-15
378,Andrew Cruz Jr.,odalton@example.com,Calabar,Nigeria,Discount Sensitive,2022-11-19
379,Danny Wilson,kathybennett@example.com,Kaduna,Nigeria,Regular,2023-09-15
380,Meghan Mitchell,ncannon@example.com,Benin City,Nigeria,Occasional,2022-12-01
381,Charles Sullivan,burgessnicole@example.net,Lagos,Nigeria,Discount Sensitive,2025-04-30
382,Christopher Robinson,flane@example.org,Ado-Ekiti,Nigeria,Regular,2023-05-05
383,Brandon Davis,hatfieldkatie@example.org,Ado-Ekiti,Nigeria,New,2023-06-06
384,Andrew Hernandez,anthony13@example.com,Port Harcourt,Nigeria,New,2023-04-01
385,Edward Chandler,michaelguerrero@example.org,Lagos,Nigeria,Regular,2023-09-13
386,Michele Oliver,anthony09@example.net,Ibadan,Nigeria,Regular,2022-12-09
387,Diana Wood,tammy72@example.org,Abuja,Nigeria,Regular,2024-12-07
388,Mark Kennedy,maryball@example.com,Sokoto,Nigeria,High Value,2022-06-27
389,Brandon Brown,michael47@example.net,Onitsha,Nigeria,Regular,2022-05-06
390,Jacqueline Stokes,christopher21@example.com,Kano,Nigeria,Discount Sensitive,2024-02-02
391,Sarah Young,elizabethbates@example.net,Calabar,Nigeria,High Value,2023-12-11
392,Sergio Lewis,zimmermanjenna@example.org,Kano,Nigeria,Regular,2024-11-05
393,Melanie Sutton,gracerussell@example.com,Kaduna,Nigeria,New,2022-05-20
394,Valerie Gibson,douglas43@example.com,Akure,Nigeria,Regular,2025-08-20
395,Jonathan Cervantes,brian78@example.net,Calabar,Nigeria,Regular,2024-05-04
396,Claudia Garcia,xsalazar@example.org,Onitsha,Nigeria,Regular,2023-02-07
397,Heather Randall,moorekrystal@example.com,Lagos,Nigeria,Occasional,2025-01-21
398,Kelsey Taylor,anne46@example.org,Kano,Nigeria,Regular,2024-08-23
399,Kristen Pena,joshua81@example.com,Benin City,Nigeria,Occasional,2025-08-21
400,Timothy Clayton,bryansusan@example.com,Enugu,Nigeria,Regular,2024-02-10
401,Wayne Soto,abbottleonard@example.org,Osogbo,Nigeria,Occasional,2024-10-06
402,Manuel Roberts MD,everettdestiny@example.org,Warri,Nigeria,Discount Sensitive,2025-07-15
403,Donald Miller,michelle38@example.com,Enugu,Nigeria,Occasional,2025-04-21
404,Jesse Gomez,laura52@example.net,Osogbo,Nigeria,High Value,2024-10-12
405,Shawn Carrillo,gwhite@example.com,Ilorin,Nigeria,Regular,2023-07-10
406,Michelle Kim,zoebecker@example.net,Abeokuta,Nigeria,Occasional,2022-09-25
407,Tonya Orozco,ycrane@example.org,Jos,Nigeria,High Value,2022-02-16
408,Timothy Barber,jblack@example.net,Ibadan,Nigeria,Discount Sensitive,2023-01-25
409,Nicole Palmer,yhawkins@example.org,Ado-Ekiti,Nigeria,High Value,2023-11-18
410,Timothy Barton,marie38@example.org,Lagos,Nigeria,Discount Sensitive,2024-07-01
411,Alexander Sandoval,megan84@example.com,Kano,Nigeria,Regular,2022-10-07
412,Tara Brown,davidwilliams@example.com,Port Harcourt,Nigeria,Discount Sensitive,2025-01-02
413,Anthony Reed,keyshawn@example.com,Benin City,Nigeria,Discount Sensitive,2025-06-21
414,Marcus Brown,abrown@example.org,Ibadan,Nigeria,High Value,2022-04-25
415,Benjamin Lawson,tara87@example.net,Lagos,Nigeria,High Value,2025-06-08
416,Allison Price,echarles@example.org,Uyo,Nigeria,High Value,2024-08-02
417,Charles Neal,hortonbrandon@example.net,Osogbo,Nigeria,Regular,2022-04-15
418,Charles Flores,shanemeyer@example.org,Ibadan,Nigeria,Regular,2022-09-06
419,Michael Figueroa,fdalton@example.org,Benin City,Nigeria,Occasional,2024-12-28
420,Dylan Pennington,renee90@example.org,Abeokuta,Nigeria,Regular,2025-10-09
421,Larry Caldwell,jorge92@example.net,Ado-Ekiti,Nigeria,Occasional,2024-12-17
422,Crystal Fernandez,arnoldmichael@example.com,Uyo,Nigeria,High Value,2025-11-09
423,Nicole Jordan,frankterrell@example.net,Warri,Nigeria,Regular,2023-06-16
424,Paul Campbell,adamdunn@example.com,Akure,Nigeria,Occasional,2025-06-09
425,Cynthia Thompson,justinsullivan@example.net,Jos,Nigeria,New,2025-06-11
426,Jeremy Wilson,gvalencia@example.com,Kano,Nigeria,Occasional,2025-06-11
427,Ariana Hughes,joneskelli@example.com,Onitsha,Nigeria,Regular,2022-01-22
428,Larry Wright,heather64@example.net,Sokoto,Nigeria,Occasional,2025-11-05
429,Paul Mills,vgarcia@example.com,Lagos,Nigeria,New,2024-02-03
430,Donald Perry,brittanyyu@example.org,Calabar,Nigeria,Occasional,2023-02-22
431,Carly Steele,whiteolivia@example.com,Abuja,Nigeria,Occasional,2025-01-05
432,Dakota Sparks,annasullivan@example.net,Calabar,Nigeria,Occasional,2024-02-03
433,Jack Irwin,fernandezlaura@example.net,Sokoto,Nigeria,Occasional,2023-07-09
434,Ashley Armstrong,ericmoore@example.com,Ibadan,Nigeria,Regular,2022-07-15
435,William Schwartz Jr.,twarren@example.net,Jos,Nigeria,High Value,2025-03-21
436,Brian Klein,joelgarcia@example.org,Ibadan,Nigeria,Discount Sensitive,2023-10-29
437,Ashley Camacho,patrick14@example.com,Akure,Nigeria,New,2024-06-13
438,Gregory Alexander,ireed@example.net,Ado-Ekiti,Nigeria,Occasional,2022-06-02
439,William Hawkins,fharris@example.org,Abuja,Nigeria,New,2023-02-01
440,Andrew Cooper,brownjesus@example.com,Kaduna,Nigeria,Regular,2024-10-07
441,Christina Logan,dlambert@example.org,Osogbo,Nigeria,New,2023-03-05
442,Richard Lara,erobinson@example.net,Enugu,Nigeria,Occasional,2022-04-21
443,Leonard Clark,christophermorgan@example.net,Ibadan,Nigeria,Regular,2023-02-24
444,John Johnson,wadenathaniel@example.com,Ilorin,Nigeria,Occasional,2025-06-09
445,Patrick Cobb,mccarthyxavier@example.com,Abeokuta,Nigeria,Regular,2025-10-31
446,Rebecca Warren,lopezelizabeth@example.org,Uyo,Nigeria,Regular,2025-05-29
447,Timothy King,cohenmichael@example.com,Enugu,Nigeria,High Value,2023-07-02
448,Douglas Patrick,klinejessica@example.org,Osogbo,Nigeria,Occasional,2025-11-11
449,Amy James,davisheidi@example.org,Abeokuta,Nigeria,Occasional,2025-05-11
450,Sharon Hammond MD,weaverlisa@example.net,Benin City,Nigeria,Regular,2022-02-09
451,Ronald Brooks,barry76@example.net,Osogbo,Nigeria,New,2023-06-05
452,Jessica Graves,bryan@example.com,Ado-Ekiti,Nigeria,New,2025-04-10
453,Amy Perkins,kylie83@example.net,Ilorin,Nigeria,Regular,2022-09-22
454,Terry Hatfield,gregoryyoung@example.com,Lagos,Nigeria,Occasional,2023-03-04
455,Jocelyn Nguyen,nelsonjared@example.com,Akure,Nigeria,New,2025-11-15
456,Joshua Lara,david88@example.net,Akure,Nigeria,Regular,2022-10-14
457,Jeffrey Warner,johnsmith@example.org,Ibadan,Nigeria,High Value,2024-12-10
458,Michael Cox,hollychapman@example.com,Owerri,Nigeria,New,2025-01-01
459,Ronald Wilson,thomas82@example.com,Sokoto,Nigeria,Regular,2023-01-25
460,Samuel Beard,vazquezsarah@example.com,Ibadan,Nigeria,Discount Sensitive,2022-06-25
461,Kimberly Williams,danielpatel@example.net,Calabar,Nigeria,Occasional,2022-06-01
462,George Baker,jenkinskyle@example.net,Ibadan,Nigeria,High Value,2025-07-03
463,Mrs. Jennifer Mendez,christineyang@example.com,Calabar,Nigeria,New,2022-12-17
464,Rebecca Roy,jennifer85@example.net,Jos,Nigeria,Discount Sensitive,2025-07-02
465,Howard Wade,andrew64@example.com,Lagos,Nigeria,New,2024-01-08
466,Deborah Beasley,eric19@example.net,Osogbo,Nigeria,Occasional,2024-03-23
467,Jennifer Chapman,kevinboone@example.net,Kano,Nigeria,Discount Sensitive,2024-08-25
468,Christine Miller,michellestevenson@example.net,Akure,Nigeria,Regular,2023-09-10
469,James Moore,macdonaldcorey@example.com,Kano,Nigeria,Occasional,2025-10-21
470,Emily Clark,jameslewis@example.org,Ado-Ekiti,Nigeria,High Value,2025-07-23
471,Catherine Mcknight,carolynphelps@example.com,Calabar,Nigeria,Discount Sensitive,2024-08-26
472,Adam Bennett,cameronpamela@example.net,Sokoto,Nigeria,Regular,2024-11-06
473,Christopher Johnson,langjustin@example.com,Jos,Nigeria,New,2024-11-12
474,Patricia Singh,daniel24@example.net,Ilorin,Nigeria,Occasional,2022-02-17
475,Parker Pratt,hernandeztammy@example.com,Owerri,Nigeria,Discount Sensitive,2023-02-04
476,Daniel Campbell,antoniosmith@example.net,Warri,Nigeria,New,2023-08-25
477,Alexandra Harris,wilsonzoe@example.org,Sokoto,Nigeria,Occasional,2022-07-22
478,Sharon Hardy,jhouston@example.net,Lagos,Nigeria,New,2023-09-20
479,Damon Collins,jeffreymacdonald@example.net,Uyo,Nigeria,New,2024-08-09
480,Elizabeth Miles,raymondgibson@example.com,Ibadan,Nigeria,Regular,2025-06-04
481,Nicholas Davies,tprice@example.com,Benin City,Nigeria,Occasional,2024-12-31
482,Mary Richard,stephen38@example.com,Sokoto,Nigeria,New,2025-07-13
483,Christine Mcclure,tylerhoffman@example.com,Benin City,Nigeria,New,2024-09-09
484,Daniel Schaefer,warrenrebecca@example.org,Warri,Nigeria,New,2024-03-05
485,Darren Martinez,collierdavid@example.net,Ilorin,Nigeria,New,2024-06-01
486,Matthew Curry,cparker@example.org,Port Harcourt,Nigeria,New,2022-06-14
487,Tracy Velasquez,mitchelldebra@example.org,Enugu,Nigeria,High Value,2025-03-26
488,Joshua Rios,lgraves@example.com,Abeokuta,Nigeria,New,2024-06-08
489,Annette Porter,vgarcia@example.org,Warri,Nigeria,Occasional,2024-11-24
490,Mary Lopez DDS,wardjennifer@example.net,Owerri,Nigeria,Regular,2023-11-04
491,John Hines,samantha39@example.org,Ado-Ekiti,Nigeria,High Value,2025-02-28
492,Christopher Thomas,stephanie82@example.org,Onitsha,Nigeria,Regular,2023-09-10
493,Crystal Jones,anthonysteele@example.org,Warri,Nigeria,Discount Sensitive,2025-05-31
494,George Kennedy,pmayer@example.net,Owerri,Nigeria,Occasional,2025-12-09
495,Mary Bell,jonathan19@example.com,Benin City,Nigeria,New,2022-09-07
496,Christine Peterson,stevensonraymond@example.org,Jos,Nigeria,New,2025-12-25
497,Kristine Johnston,flowerselizabeth@example.net,Ibadan,Nigeria,New,2025-03-06
498,Richard Brooks,vaughnbecky@example.com,Kaduna,Nigeria,Discount Sensitive,2023-08-22
499,Stacy Davis,castromonica@example.net,Ado-Ekiti,Nigeria,Regular,2024-02-28
500,Anthony Douglas,eleonard@example.com,Jos,Nigeria,High Value,2025-09-27
501,Nicole Sandoval,mcknightmark@example.net,Ibadan,Nigeria,Discount Sensitive,2024-01-21
502,Sara Adkins,susanguerrero@example.net,Uyo,Nigeria,High Value,2022-12-24
503,Cindy Dunn,justinkaufman@example.org,Osogbo,Nigeria,Occasional,2024-06-21
504,Kayla Rodriguez,dbennett@example.net,Onitsha,Nigeria,Discount Sensitive,2022-10-10
505,Brittany Flores,rachelphillips@example.org,Benin City,Nigeria,Regular,2023-07-23
506,Michael Willis,alyssajohnson@example.com,Ilorin,Nigeria,New,2024-08-17
507,Matthew Bell,crawfordmorgan@example.net,Abeokuta,Nigeria,Regular,2024-05-05
508,Mark Becker,tyler14@example.com,Port Harcourt,Nigeria,Discount Sensitive,2024-01-02
509,Scott Wagner,longchristina@example.com,Benin City,Nigeria,High Value,2022-07-25
510,Paige Mueller,ssuarez@example.org,Port Harcourt,Nigeria,Occasional,2024-12-25
511,Matthew Ford,tiffanylowe@example.net,Osogbo,Nigeria,Discount Sensitive,2022-12-31
512,Tina Knox,gglass@example.org,Calabar,Nigeria,Regular,2022-06-10
513,Yolanda Green,donnabecker@example.com,Sokoto,Nigeria,Regular,2023-02-11
514,Melvin Harris,qjohnson@example.net,Sokoto,Nigeria,Occasional,2023-12-06
515,Edward Cortez,stanleycatherine@example.net,Osogbo,Nigeria,Occasional,2022-04-05
516,Amber Rose,patrickbrown@example.org,Ibadan,Nigeria,Occasional,2024-09-23
517,Noah Williams,amymolina@example.com,Onitsha,Nigeria,Discount Sensitive,2024-10-07
518,Valerie Wise,rchavez@example.net,Abuja,Nigeria,Discount Sensitive,2024-01-03
519,Christopher Black,qsimmons@example.com,Ilorin,Nigeria,Occasional,2023-11-11
520,Teresa Bennett,petersonjason@example.com,Akure,Nigeria,New,2023-02-23
521,Debbie Floyd,simonjennifer@example.com,Kaduna,Nigeria,New,2023-11-19
522,Anne Byrd,rodriguezcraig@example.org,Ibadan,Nigeria,High Value,2024-01-02
523,Joseph Hutchinson,angie20@example.com,Kano,Nigeria,Regular,2024-05-16
524,Donna Weiss,hobbsraymond@example.net,Sokoto,Nigeria,Regular,2024-05-05
525,Kenneth Hickman,hensleyjoshua@example.org,Enugu,Nigeria,New,2023-01-01
526,Kelly Williams,stephanie36@example.net,Enugu,Nigeria,New,2024-03-15
527,Charles Nicholson,zroman@example.com,Ado-Ekiti,Nigeria,Discount Sensitive,2023-07-11
528,Christina Flores,mcgrathtara@example.com,Ibadan,Nigeria,Regular,2024-04-06
529,Kenneth Griffin,monica12@example.com,Ado-Ekiti,Nigeria,Occasional,2024-09-04
530,Jose Davis,harrissamantha@example.com,Ado-Ekiti,Nigeria,Occasional,2023-10-09
531,Melanie Roy,emiller@example.org,Akure,Nigeria,Occasional,2023-05-15
532,Erica Clark,davisbrianna@example.net,Kano,Nigeria,New,2023-04-29
533,Misty Mosley,todd78@example.com,Kano,Nigeria,New,2025-07-01
534,Jason Perkins,kristypoole@example.com,Benin City,Nigeria,Regular,2022-04-13
535,Edwin Palmer MD,schmittchristopher@example.org,Akure,Nigeria,Occasional,2025-04-14
536,Cynthia Pace,susangarcia@example.net,Kano,Nigeria,Occasional,2022-03-09
537,Kevin Moore,donna75@example.net,Ilorin,Nigeria,Regular,2024-07-18
538,Heather Brooks,tarahenderson@example.com,Ibadan,Nigeria,Occasional,2024-02-19
539,Brandy Powell,bryan31@example.com,Abeokuta,Nigeria,Regular,2024-11-13
540,Regina Johnson,pattersongeoffrey@example.org,Lagos,Nigeria,Discount Sensitive,2025-06-08
541,Charles Reed,huntermanning@example.com,Calabar,Nigeria,Occasional,2025-04-24
542,Tina Williams,omar51@example.org,Abuja,Nigeria,High Value,2025-02-21
543,Angela Tapia,jasonperez@example.com,Kano,Nigeria,Occasional,2024-05-15
544,James Campbell,mary97@example.com,Kano,Nigeria,Occasional,2024-02-23
545,Joshua Harper,jennifermoore@example.net,Sokoto,Nigeria,New,2024-10-05
546,Sarah Garcia,martinezjohn@example.net,Abuja,Nigeria,Regular,2024-07-23
547,Henry Reeves,brian43@example.org,Jos,Nigeria,Occasional,2024-02-03
548,Joshua Evans,marvin18@example.net,Akure,Nigeria,High Value,2025-11-27
549,Judy Black,zshelton@example.com,Abeokuta,Nigeria,New,2023-03-28
550,Leslie Banks,hscott@example.net,Uyo,Nigeria,Regular,2025-11-14
551,William Brewer,leachjames@example.org,Sokoto,Nigeria,New,2024-11-18
552,Mark Rhodes,hollandelizabeth@example.org,Kaduna,Nigeria,Occasional,2025-12-24
553,Robert Alvarez,michael32@example.com,Sokoto,Nigeria,Regular,2022-12-28
554,Stacy Mendoza,greg07@example.com,Enugu,Nigeria,New,2022-01-25
555,Jennifer Jones,brett29@example.net,Osogbo,Nigeria,Occasional,2023-07-05
556,Mrs. Adriana Hale PhD,lisasullivan@example.net,Abeokuta,Nigeria,Regular,2024-07-18
557,William Johnston,josephlarsen@example.com,Calabar,Nigeria,Regular,2025-10-11
558,Kathryn Cummings,jacob29@example.net,Onitsha,Nigeria,Regular,2024-12-24
559,Darrell Ross,yvonne94@example.org,Warri,Nigeria,New,2022-12-19
560,Erica Jones,iparks@example.org,Onitsha,Nigeria,New,2022-05-31
561,Pamela Conway,holmesbrian@example.com,Abeokuta,Nigeria,Occasional,2024-03-25
562,Erin Moore,wpoole@example.org,Lagos,Nigeria,Occasional,2023-06-15
563,Jose Spencer,joannswanson@example.net,Ilorin,Nigeria,Occasional,2023-06-19
564,Sharon Pace,probinson@example.net,Kano,Nigeria,Occasional,2022-08-30
565,Deborah Adams,qthomas@example.com,Onitsha,Nigeria,Occasional,2024-03-22
566,Rebecca Gibson,sandraayala@example.com,Port Harcourt,Nigeria,Regular,2023-07-16
567,Brian Anderson,wstein@example.com,Port Harcourt,Nigeria,New,2022-08-14
568,Brittney Joseph,banksdebra@example.com,Port Harcourt,Nigeria,Occasional,2023-10-07
569,Kara Bennett,rwest@example.net,Owerri,Nigeria,Occasional,2022-05-25
570,Kathy Johnson,garciajeffrey@example.net,Akure,Nigeria,Occasional,2022-09-18
571,Dylan Noble,morgankimberly@example.com,Ado-Ekiti,Nigeria,High Value,2024-06-28
572,Jeremy Lambert,robertshenry@example.com,Jos,Nigeria,Occasional,2023-12-26
573,Mrs. Molly Perez,qcampbell@example.com,Benin City,Nigeria,New,2022-05-20
574,Jodi Cervantes,floydjeffrey@example.net,Lagos,Nigeria,Discount Sensitive,2022-10-02
575,Rebecca Garcia,kelly67@example.net,Lagos,Nigeria,Occasional,2022-03-06
576,Dr. Jessica Burns,mitchellamy@example.org,Kaduna,Nigeria,Occasional,2025-09-09
577,William Lowe,wrichardson@example.com,Ado-Ekiti,Nigeria,High Value,2023-09-23
578,Philip Trevino,dwilliams@example.com,Abeokuta,Nigeria,Regular,2022-09-05
579,Stacy Stewart,mlarson@example.com,Onitsha,Nigeria,Discount Sensitive,2023-05-16
580,Alexis Moore,wellskathleen@example.net,Ibadan,Nigeria,Discount Sensitive,2024-01-19
581,Isabel King DDS,ccase@example.org,Abuja,Nigeria,Regular,2022-03-21
582,Kathy Hall,sandra59@example.org,Sokoto,Nigeria,New,2023-05-19
